text,specialist,type
Pet ke niche wale hisse mein periods ke doraan bohot dard hota hai.,Gynaecologist,Spelling Variation of: Pet ke niche wale hisse mein periods ke doraan bahut dard hota hai.
Pet ke niche wale hisse mein periods ke doraan bahut takleef hota hai.,Gynaecologist,Variation of: Pet ke niche wale hisse mein periods ke doraan bahut dard hota hai.
"White discharge zyada ho raha hai, thoda irritation bhi hai.",Gynaecologist,Original
"White discharge jyada ho raha hai, thoda irritation bhi hai.",Gynaecologist,"Spelling Variation of: White discharge zyada ho raha hai, thoda irritation bhi hai."
"White discharge jyaada ho raha hai, thoda irritation bhi hai.",Gynaecologist,"Spelling Variation of: White discharge zyada ho raha hai, thoda irritation bhi hai."
"PCOD ka doubt hai, weight bhi badh raha hai aur periods bhi skip hote hain.",Gynaecologist,Original
"PCOD ka doubt hai, weight bhi badh rha hai aur periods bhi skip hote hain.",Gynaecologist,"Spelling Variation of: PCOD ka doubt hai, weight bhi badh raha hai aur periods bhi skip hote hain."
"Pregnancy ke doraan checkup karana hai regular, 5th month chal raha hai.",Gynaecologist,Original
"Pregnancy ke doraan checkup karana hai regular, 5th month chal rha hai.",Gynaecologist,"Spelling Variation of: Pregnancy ke doraan checkup karana hai regular, 5th month chal raha hai."
"Bahut heavy bleeding hoti hai periods ke time, pehle aisa nahi tha.",Gynaecologist,Original
"bohot heavy bleeding hoti hai periods ke time, pehle aisa nahi tha.",Gynaecologist,"Spelling Variation of: Bahut heavy bleeding hoti hai periods ke time, pehle aisa nahi tha."
"bahot heavy bleeding hoti hai periods ke time, pehle aisa nahi tha.",Gynaecologist,"Spelling Variation of: Bahut heavy bleeding hoti hai periods ke time, pehle aisa nahi tha."
"kaafi heavy bleeding hoti hai periods ke time, pehle aisa nahi tha.",Gynaecologist,"Variation of: Bahut heavy bleeding hoti hai periods ke time, pehle aisa nahi tha."
Menopause ke baad se hot flashes aur mood swings ho rahe hain.,Gynaecologist,Original
"Breast mein ek gaanth si mehsoos hui hai, dar lag raha hai.",Gynaecologist,Original
"Breast me ek gaanth si mehsoos hui hai, dar lag raha hai.",Gynaecologist,"Spelling Variation of: Breast mein ek gaanth si mehsoos hui hai, dar lag raha hai."
"Breast mein ek gaanth si mehsoos hui hai, dar lag rha hai.",Gynaecologist,"Spelling Variation of: Breast mein ek gaanth si mehsoos hui hai, dar lag raha hai."
lady doctor chahiye,Gynaecologist,Specialist Term
lady daktar chahiye,Gynaecologist,Spelling Variation of: lady doctor chahiye
lady docter chahiye,Gynaecologist,Spelling Variation of: lady doctor chahiye
gynaecologist se milna hai,Gynaecologist,Specialist Term
mahila rog vishesagya,Gynaecologist,Specialist Term
obstetrician ko dikhana hai,Gynaecologist,Specialist Term
periods irregular,Gynaecologist,Keyword Phrase
pregnancy checkup,Gynaecologist,Keyword Phrase
pet ke niche dard,Gynaecologist,Keyword Phrase
pet ke niche darad,Gynaecologist,Spelling Variation of: pet ke niche dard
white discharge,Gynaecologist,Keyword Phrase
PCOD,Gynaecologist,Keyword Phrase
menstrual cramps,Gynaecologist,Keyword Phrase
Achanak garmi lagna aur mood mein utaar-chadhaav bahut hota hai,Gynaecologist,Variation of: Hot flashes aur mood swings bahut ho rahe hain
baby ki movement kam feel ho rahi hai,Gynaecologist,Variation of: pet mai baby movement kam hai
Breast mein gaanth jaisa mehsoos hota hai,Gynaecologist,Original
Breast mein ganth jaisa mehsoos hota hai,Gynaecologist,Spelling Variation of: Breast mein gaanth jaisa mehsoos hota hai
Chest ke ek hisse mein lump jaisa feel hota hai,Gynaecologist,Variation of: Breast mein gaanth jaisa mehsoos hota hai
Ek saal se conceive karne ki koshish kar rahe hain lekin success nahi mil raha,Gynaecologist,Variation of: Saal bhar se try kar rahe hain lekin pregnancy nahi ho rahi
Gynae docter,Gynaecologist,Spelling Variation of: Gynae doctor
Gynae doctor,Gynaecologist,Specialist Term
Gynee doctor,Gynaecologist,Spelling Variation of: Gynae doctor
Hot flashes aur mood swings bahut ho rahe hain,Gynaecologist,Original
Hot flashes aur mood swings bohot ho rahe hain,Gynaecologist,Spelling Variation of: Hot flashes aur mood swings bahut ho rahe hain
Intercourse ke baad spoting hoti hai,Gynaecologist,Spelling Variation of: Intercourse ke baad spotting hoti hai
Intercourse ke baad spotting hoti hai,Gynaecologist,Original
Kamar mein dard hota hai jo pairon tak jata hai periods ke waqt.,Gynaecologist,Original
Kamr mein darad hota hai jo pairon tak jata hai periods ke waqt.,Gynaecologist,Spelling Variation of: Kamar mein dard hota hai jo pairon tak jata hai periods ke waqt.
Ladi doctor,Gynaecologist,Spelling Variation of: Lady doctor
Ladies daktar,Gynaecologist,Spelling Variation of: Ladies doctor
Ladies docter,Gynaecologist,Spelling Variation of: Ladies doctor
Ladies doctor,Gynaecologist,Specialist Term
Lady docter,Gynaecologist,Spelling Variation of: Lady doctor
Lady doctor,Gynaecologist,Specialist Term
Lower abdomen mein heaviness rehti hai periods na hone par bhi,Gynaecologist,"Variation of: Pet ke nichle hisse mein bhaari-pan lagta hai, periods ke bina bhi"
Mahila rog visheshagya,Gynaecologist,Specialist Term
Mahila rog visheshagya (Mahila doctor),Gynaecologist,Spelling Variation of: Mahila rog visheshagya
Mahine ke dauran pait mein zor ka darad hota hai.,Gynaecologist,Spelling Variation of: Mahine ke dauran pet mein zor ka dard hota hai.
Mahine ke dauran pet mein zor ka dard hota hai.,Gynaecologist,Variation of: Periods ke time pet ke niche wale hisse mein cramps hote hain.
pait mai baby movement kam hai,Gynaecologist,Spelling Variation of: pet mai baby movement kam hai
Periods band ho gaye hain aur hot flashes hote hain,Gynaecologist,Original
Periods bandh ho gaye hain aur hot flashes hote hain,Gynaecologist,Spelling Variation of: Periods band ho gaye hain aur hot flashes hote hain
Periods completely stop ho gaye hain aur sudden garmi lagne lagti hai,Gynaecologist,Variation of: Periods band ho gaye hain aur hot flashes hote hain
periods irregular hain,Gynaecologist,Original
"Periods ka koi fixed time nahi hai, bahut irregular ho gaye hain.",Gynaecologist,"Variation of: Periods time par nahi aate, bohot irregular ho gaye hain."
"Periods ka koi fixed time nahi hai, bohot irregular ho gaye hain.",Gynaecologist,"Spelling Variation of: Periods ka koi fixed time nahi hai, bahut irregular ho gaye hain."
Periods ke dauran heavy bleeding hoti hai aur abdomen bloated rehta hai,Gynaecologist,Variation of: Periods mein bahut zyada bleeding hoti hai aur pet phoola rehta hai
Periods ke dauran normal se kahin jyada severe cramps aur darad hota hai.,Gynaecologist,Spelling Variation of: Periods ke dauran normal se kahin zyada severe cramps aur dard hota hai.
Periods ke dauran normal se kahin zyada severe cramps aur dard hota hai.,Gynaecologist,Original
Periods ke time pait ke niche wale hisse mein cramps hote hain.,Gynaecologist,Spelling Variation of: Periods ke time pet ke niche wale hisse mein cramps hote hain.
Periods ke time pait me asahniya cramps hote hain.,Gynaecologist,Spelling Variation of: Periods ke time pet me asahniya cramps hote hain.
Periods ke time pet ke niche wale hisse mein cramps hote hain.,Gynaecologist,Original
Periods ke time pet me asahniya cramps hote hain.,Gynaecologist,Variation of: Periods ke dauran normal se kahin zyada severe cramps aur dard hota hai.
Periods mein bahut dard hota hai,Gynaecologist,New Suggestion
Periods mein bahut zyada bleeding hoti hai aur pet phoola rehta hai,Gynaecologist,Original
Periods mein bohot darad hota hai,Gynaecologist,Spelling Variation of: Periods mein bahut dard hota hai
Periods mein bohot zyada bleeding hoti hai aur pet phoola rehta hai,Gynaecologist,Spelling Variation of: Periods mein bahut zyada bleeding hoti hai aur pet phoola rehta hai
Periods mein kamar ka dard pair tak kheenchta hai.,Gynaecologist,Variation of: Kamar mein dard hota hai jo pairon tak jata hai periods ke waqt.
Periods mein kamr ka darad pair tak kheenchta hai.,Gynaecologist,Spelling Variation of: Periods mein kamar ka dard pair tak kheenchta hai.
Periods miss ho gaye hain,Gynaecologist,New Suggestion
"Periods time par nahi aate, bohot irregular ho gaye hain.",Gynaecologist,Original
periods time pe nahi aate,Gynaecologist,Variation of: periods irregular hain
"Pet ke nichle hisse mein bhaari-pan lagta hai, periods ke bina bhi",Gynaecologist,Original
"Pet ke nichle hisse mein bhari-pan lagta hai, periods ke bina bhi",Gynaecologist,"Spelling Variation of: Pet ke nichle hisse mein bhaari-pan lagta hai, periods ke bina bhi"
pet mai baby movement kam hai,Gynaecologist,Original
pregnancy mai problem ho rahi hai,Gynaecologist,Original
pregnancy mein complications ho rahi hain,Gynaecologist,Variation of: pregnancy mai problem ho rahi hai
Saal bhar se try kar rahe hain lekin pregnancy nahi ho rahi,Gynaecologist,Original
Saal bhar se try kar rahe hain lekin pregnency nahi ho rahi,Gynaecologist,Spelling Variation of: Saal bhar se try kar rahe hain lekin pregnancy nahi ho rahi
Sambandh banane ke baad halka khoon aata hai,Gynaecologist,Variation of: Intercourse ke baad spotting hoti hai
White discharge bohot jyada ho raha hai aur sath me itching hai.,Gynaecologist,Spelling Variation of: White discharge bohot zyada ho raha hai aur sath me itching hai.
White discharge bohot zyada ho raha hai aur sath me itching hai.,Gynaecologist,Original
White discharge ho raha hai,Gynaecologist,New Suggestion
White discharge jyada aa raha hai aur khujali bhi ho rahi hai.,Gynaecologist,Spelling Variation of: White discharge zyada aa raha hai aur khujli bhi ho rahi hai.
White discharge zyada aa raha hai aur khujli bhi ho rahi hai.,Gynaecologist,Variation of: White discharge bohot zyada ho raha hai aur sath me itching hai.
Zanana daktar,Gynaecologist,Spelling Variation of: Zanana doctor
Zanana docter,Gynaecologist,Spelling Variation of: Zanana doctor
Zanana doctor,Gynaecologist,Specialist Term
Periods time par nahi aate aur bohot zyada heavy bleeding hoti hai.,Gynaecologist,Original
Pregnancy ke dauran pet me ajeeb sa dard aur cramps mehsoos ho rahe hain.,Gynaecologist,Original
Beti 15 saal ki ho gayi hai par abhi tak uske periods (mahavari) shuru nahi hue.,Gynaecologist,Original
Periods me bohot zyada khoon aur bade thakke (blood clots) aa rahe hain aur pet me bhari-pan hai.,Gynaecologist,Original
Vagina ke raste kuch mass jaisa bahar nikalta hua mehsoos hota hai aur bohot dryness hai (Prolapse).,Gynaecologist,Original
Auraton ki doctor.,Gynaecologist,Original
Ladies specialist.,Gynaecologist,Original
Delivery wali madam.,Gynaecologist,Original
Zanana doctor.,Gynaecologist,Original
"Blood test mein creatinine bahut high aaya hai, kidney specialist se milna hai.",Nephrologist (Kidney),Original
"Blood test mein creatinine bohot high aaya hai, kidney specialist se milna hai.",Nephrologist (Kidney),"Spelling Variation of: Blood test mein creatinine bahut high aaya hai, kidney specialist se milna hai."
"Blood test mein creatinine bahot high aaya hai, kidney specialist se milna hai.",Nephrologist (Kidney),"Spelling Variation of: Blood test mein creatinine bahut high aaya hai, kidney specialist se milna hai."
"Blood test mein creatinine kaafi high aaya hai, kidney specialist se milna hai.",Nephrologist (Kidney),"Variation of: Blood test mein creatinine bahut high aaya hai, kidney specialist se milna hai."
Subah uthte hi aankho ke aas paas aur pairo mein sujan rehti hai.,Nephrologist (Kidney),Original
Subah uthte hi aankho ke aas paas aur pairo me sujan rehti hai.,Nephrologist (Kidney),Spelling Variation of: Subah uthte hi aankho ke aas paas aur pairo mein sujan rehti hai.
Subah uthte hi aankho ke aas paas aur pairo mein soojan rehti hai.,Nephrologist (Kidney),Spelling Variation of: Subah uthte hi aankho ke aas paas aur pairo mein sujan rehti hai.
Subah uthte hi aankho ke aas paas aur legs mein sujan rehti hai.,Nephrologist (Kidney),Variation of: Subah uthte hi aankho ke aas paas aur pairo mein sujan rehti hai.
Peshaab bahut kam ho gaya hai pichle kuch dino se.,Nephrologist (Kidney),Original
Peshaab bohot kam ho gaya hai pichle kuch dino se.,Nephrologist (Kidney),Spelling Variation of: Peshaab bahut kam ho gaya hai pichle kuch dino se.
Peshaab bahot kam ho gaya hai pichle kuch dino se.,Nephrologist (Kidney),Spelling Variation of: Peshaab bahut kam ho gaya hai pichle kuch dino se.
Peshaab kaafi kam ho gaya hai pichle kuch dino se.,Nephrologist (Kidney),Variation of: Peshaab bahut kam ho gaya hai pichle kuch dino se.
"Doctor ne bataya kidney function kam ho gaya hai, dialysis ki baat kar rahe the.",Nephrologist (Kidney),Original
"daktar ne bataya kidney function kam ho gaya hai, dialysis ki baat kar rahe the.",Nephrologist (Kidney),"Spelling Variation of: Doctor ne bataya kidney function kam ho gaya hai, dialysis ki baat kar rahe the."
"docter ne bataya kidney function kam ho gaya hai, dialysis ki baat kar rahe the.",Nephrologist (Kidney),"Spelling Variation of: Doctor ne bataya kidney function kam ho gaya hai, dialysis ki baat kar rahe the."
"Bahut thakaan aur ulti si feel hoti hai, kidney test karwane bole hain.",Nephrologist (Kidney),Original
"bohot thakaan aur ulti si feel hoti hai, kidney test karwane bole hain.",Nephrologist (Kidney),"Spelling Variation of: Bahut thakaan aur ulti si feel hoti hai, kidney test karwane bole hain."
"bahot thakaan aur ulti si feel hoti hai, kidney test karwane bole hain.",Nephrologist (Kidney),"Spelling Variation of: Bahut thakaan aur ulti si feel hoti hai, kidney test karwane bole hain."
"kaafi thakaan aur ulti si feel hoti hai, kidney test karwane bole hain.",Nephrologist (Kidney),"Variation of: Bahut thakaan aur ulti si feel hoti hai, kidney test karwane bole hain."
"Peshaab mein bahut jhaag aata hai kaafi dino se, protein leak ho sakta hai.",Nephrologist (Kidney),Original
"Peshaab mein bohot jhaag aata hai kaafi dino se, protein leak ho sakta hai.",Nephrologist (Kidney),"Spelling Variation of: Peshaab mein bahut jhaag aata hai kaafi dino se, protein leak ho sakta hai."
"Peshaab mein bahot jhaag aata hai kaafi dino se, protein leak ho sakta hai.",Nephrologist (Kidney),"Spelling Variation of: Peshaab mein bahut jhaag aata hai kaafi dino se, protein leak ho sakta hai."
"Peshaab mein kaafi jhaag aata hai kaafi dino se, protein leak ho sakta hai.",Nephrologist (Kidney),"Variation of: Peshaab mein bahut jhaag aata hai kaafi dino se, protein leak ho sakta hai."
"Dono kidney mein stone hai bola hai, ab specialist se milna hai.",Nephrologist (Kidney),Original
"Dono kidney me stone hai bola hai, ab specialist se milna hai.",Nephrologist (Kidney),"Spelling Variation of: Dono kidney mein stone hai bola hai, ab specialist se milna hai."
"BP control nahi ho raha kai dawaiyon ke baad bhi, kidney check karana hai.",Nephrologist (Kidney),Original
"BP control nahin ho raha kai dawaiyon ke baad bhi, kidney check karana hai.",Nephrologist (Kidney),"Spelling Variation of: BP control nahi ho raha kai dawaiyon ke baad bhi, kidney check karana hai."
"BP control nhi ho raha kai dawaiyon ke baad bhi, kidney check karana hai.",Nephrologist (Kidney),"Spelling Variation of: BP control nahi ho raha kai dawaiyon ke baad bhi, kidney check karana hai."
Diabetes ke saath kidney ki reports bhi kharab aane lagi hain.,Nephrologist (Kidney),Original
"Dialysis start karni padegi shayad, doctor ne bataya hai reports dekhkar.",Nephrologist (Kidney),Original
"Dialysis start karni padegi shayad, daktar ne bataya hai reports dekhkar.",Nephrologist (Kidney),"Spelling Variation of: Dialysis start karni padegi shayad, doctor ne bataya hai reports dekhkar."
"Dialysis start karni padegi shayad, docter ne bataya hai reports dekhkar.",Nephrologist (Kidney),"Spelling Variation of: Dialysis start karni padegi shayad, doctor ne bataya hai reports dekhkar."
"Chehre aur pairo mein subah subah zyada sujan rehti hai, sham tak kam ho jaati hai.",Nephrologist (Kidney),Original
"Chehre aur pairo mein subah subah jyada sujan rehti hai, sham tak kam ho jaati hai.",Nephrologist (Kidney),"Spelling Variation of: Chehre aur pairo mein subah subah zyada sujan rehti hai, sham tak kam ho jaati hai."
"Chehre aur pairo mein subah subah jyaada sujan rehti hai, sham tak kam ho jaati hai.",Nephrologist (Kidney),"Spelling Variation of: Chehre aur pairo mein subah subah zyada sujan rehti hai, sham tak kam ho jaati hai."
"Chehre aur legs mein subah subah zyada sujan rehti hai, sham tak kam ho jaati hai.",Nephrologist (Kidney),"Variation of: Chehre aur pairo mein subah subah zyada sujan rehti hai, sham tak kam ho jaati hai."
"Kidney transplant ke baare mein jaankari chahiye, doctor ne suggest kiya hai.",Nephrologist (Kidney),Original
"Kidney transplant ke baare mein jaankari chahiye, daktar ne suggest kiya hai.",Nephrologist (Kidney),"Spelling Variation of: Kidney transplant ke baare mein jaankari chahiye, doctor ne suggest kiya hai."
"Kidney transplant ke baare mein jaankari chahiye, docter ne suggest kiya hai.",Nephrologist (Kidney),"Spelling Variation of: Kidney transplant ke baare mein jaankari chahiye, doctor ne suggest kiya hai."
"Kidney transplant ke baare mein jaankari zaroorat hai, doctor ne suggest kiya hai.",Nephrologist (Kidney),"Variation of: Kidney transplant ke baare mein jaankari chahiye, doctor ne suggest kiya hai."
kidney specialist chahiye,Nephrologist (Kidney),Specialist Term
kidney specialist chaiye,Nephrologist (Kidney),Spelling Variation of: kidney specialist chahiye
kidney specialist chahye,Nephrologist (Kidney),Spelling Variation of: kidney specialist chahiye
nephrologist se milna hai,Nephrologist (Kidney),Specialist Term
dialysis specialist ko dikhana hai,Nephrologist (Kidney),Specialist Term
kidney transplant specialist chahiye,Nephrologist (Kidney),Specialist Term
kidney transplant specialist chaiye,Nephrologist (Kidney),Spelling Variation of: kidney transplant specialist chahiye
kidney transplant specialist chahye,Nephrologist (Kidney),Spelling Variation of: kidney transplant specialist chahiye
kidney ki problem,Nephrologist (Kidney),Keyword Phrase
creatinine high,Nephrologist (Kidney),Keyword Phrase
chehre par sujan,Nephrologist (Kidney),Keyword Phrase
chehre par soojan,Nephrologist (Kidney),Spelling Variation of: chehre par sujan
kidney failure,Nephrologist (Kidney),Keyword Phrase
dialysis,Nephrologist (Kidney),Keyword Phrase
Report me creatinine ka level kafi badha hua aaya hai aur pairo me sujan hai.,Nephrologist (Kidney),Original
Kidney fail hone ki wajah se mujhe hafteme do baar dialysis karwana padta hai.,Nephrologist (Kidney),Original
Blood report me creatinine kafi high aaya hai aur pairo par sujan (edema) hai.,Nephrologist (Kidney),Original
Blood report me creatinine kaafi high aya hai aur pairo par sujan hai.,Nephrologist (Kidney),Spelling Variation of: Blood report me creatinine kafi high aaya hai aur pairo par sujan (edema) hai.
Kidney function test sahi nahi aaya aur takhno (ankles) par din bhar sujan rehti hai.,Nephrologist (Kidney),Variation of: Blood report me creatinine kafi high aaya hai aur pairo par sujan (edema) hai.
Subah uthne par bacche ka chehra/aankhein sooji rehti hain aur peshab me bohot jhaag (foam) aata hai.,Nephrologist (Kidney),Original
Gale me infection ke baad peshab ka rang achanak se cola ya laal jaisa ho gaya hai.,Nephrologist (Kidney),Original
Kidney kharab hone ki wajah se poore badan me sujan hai aur lagatar ulti jaisa mann karta hai.,Nephrologist (Kidney),Original
Gurde (Kidney) wale doctor.,Nephrologist (Kidney),Original
Peshab me jhaag aane wale doctor.,Nephrologist (Kidney),Original
Dialysis wale doctor.,Nephrologist (Kidney),Original
"Bahut tez sar dard hota hai, aankho ke aage roshni dikhti hai pehle.",Neurologist,Original
"Bahut tez sar darad hota hai, aankho ke aage roshni dikhti hai pehle.",Neurologist,"Spelling Variation of: Bahut tez sar dard hota hai, aankho ke aage roshni dikhti hai pehle."
"bohot tez sar dard hota hai, aankho ke aage roshni dikhti hai pehle.",Neurologist,"Spelling Variation of: Bahut tez sar dard hota hai, aankho ke aage roshni dikhti hai pehle."
"Bahut tez sar takleef hota hai, aankho ke aage roshni dikhti hai pehle.",Neurologist,"Variation of: Bahut tez sar dard hota hai, aankho ke aage roshni dikhti hai pehle."
Achanak haath ya pair sunn ho jata hai kuch der ke liye.,Neurologist,Original
Achanak hand ya pair sunn ho jata hai kuch der ke liye.,Neurologist,Variation of: Achanak haath ya pair sunn ho jata hai kuch der ke liye.
Chalte chalte achanak chakkar aa gaya aur balance bigad gaya.,Neurologist,Original
"Yaadasht kamzor hoti ja rahi hai, chhoti baatein bhool jaate hain.",Neurologist,Original
Ek baar achanak behosh ho gaye the aur body akad gayi thi.,Neurologist,Original
Haath kaanpte hain jab kuch pakadne ki koshish karta hoon.,Neurologist,Original
hand kaanpte hain jab kuch pakadne ki koshish karta hoon.,Neurologist,Variation of: Haath kaanpte hain jab kuch pakadne ki koshish karta hoon.
Face ka ek side thoda tedha lag raha hai achanak se.,Neurologist,Original
Face ka ek side thoda tedha lag rha hai achanak se.,Neurologist,Spelling Variation of: Face ka ek side thoda tedha lag raha hai achanak se.
Face ka ek side thora tedha lag raha hai achanak se.,Neurologist,Spelling Variation of: Face ka ek side thoda tedha lag raha hai achanak se.
"Migraine ka dard hafte mein 2-3 baar ho jata hai, ulti bhi hoti hai saath.",Neurologist,Original
"Migraine ka darad hafte mein 2-3 baar ho jata hai, ulti bhi hoti hai saath.",Neurologist,"Spelling Variation of: Migraine ka dard hafte mein 2-3 baar ho jata hai, ulti bhi hoti hai saath."
"Migraine ka dard hafte me 2-3 baar ho jata hai, ulti bhi hoti hai saath.",Neurologist,"Spelling Variation of: Migraine ka dard hafte mein 2-3 baar ho jata hai, ulti bhi hoti hai saath."
"Migraine ka takleef hafte mein 2-3 baar ho jata hai, ulti bhi hoti hai saath.",Neurologist,"Variation of: Migraine ka dard hafte mein 2-3 baar ho jata hai, ulti bhi hoti hai saath."
"Neend mein achanak jhatke se uth jata hoon, poora badan kaanpta hai.",Neurologist,Original
"Neend me achanak jhatke se uth jata hoon, poora badan kaanpta hai.",Neurologist,"Spelling Variation of: Neend mein achanak jhatke se uth jata hoon, poora badan kaanpta hai."
"Bolne mein ladkhadahat ho rahi hai achanak se, pehle theek tha.",Neurologist,Original
"Bolne me ladkhadahat ho rahi hai achanak se, pehle theek tha.",Neurologist,"Spelling Variation of: Bolne mein ladkhadahat ho rahi hai achanak se, pehle theek tha."
neurologist ko dikhana hai,Neurologist,Specialist Term
dimaag aur nervous system ka doctor,Neurologist,Specialist Term
dimaag aur nervous system ka daktar,Neurologist,Spelling Variation of: dimaag aur nervous system ka doctor
dimaag aur nervous system ka docter,Neurologist,Spelling Variation of: dimaag aur nervous system ka doctor
brain specialist chahiye,Neurologist,Specialist Term
brain specialist chaiye,Neurologist,Spelling Variation of: brain specialist chahiye
brain specialist chahye,Neurologist,Spelling Variation of: brain specialist chahiye
sar mein tez dard,Neurologist,Keyword Phrase
sar mein tez darad,Neurologist,Spelling Variation of: sar mein tez dard
sar me tez dard,Neurologist,Spelling Variation of: sar mein tez dard
migraine,Neurologist,Keyword Phrase
chakkar aana,Neurologist,Keyword Phrase
haath pair sunn,Neurologist,Keyword Phrase
seizure,Neurologist,Keyword Phrase
yaadasht kamzor,Neurologist,Keyword Phrase
Aadhe sar me dhak-dhak karta hua tez dard hota hai.,Neurologist,Variation of: Sir ke ek side me bohot tez migraine ka dard hota hai.
aadhe sar mein dard hai,Neurologist,Variation of: migraine ho raha hai
Aadhe sir me dhak-dhak karta hua tez darad hota hai.,Neurologist,Spelling Variation of: Aadhe sar me dhak-dhak karta hua tez dard hota hai.
aadhe sir mein darad hai,Neurologist,Spelling Variation of: aadhe sar mein dard hai
Achanak se chakar aane lagte hain aur aankhon ke aage andhera chha jata hai.,Neurologist,Spelling Variation of: Achanak se chakkar aane lagte hain aur aankhon ke aage andhera chha jata hai.
Achanak se chakkar aane lagte hain aur aankhon ke aage andhera chha jata hai.,Neurologist,Original
Bhookh nahi lagti aur chakar aate hain sir darad ke saath.,Neurologist,Spelling Variation of: Bhookh nahi lagti aur chakkar aate hain sar dard ke saath.
Bhookh nahi lagti aur chakkar aate hain sar dard ke saath.,Neurologist,Original
Brain ka doctor,Neurologist,Spelling Variation of: Brain specialist
Brain specialist,Neurologist,Specialist Term
chakar aa rahe hain,Neurologist,Spelling Variation of: chakkar aa rahe hain
chakkar aa rahe hain,Neurologist,Original
cheezein bhool jaata hoon aajkal,Neurologist,Variation of: yaddasht kamzor ho gayi hai
Chehre ka ek taraf achanak tedha ho gaya hai,Neurologist,Original
Chehre ka ek taraf achanak tedhaa ho gaya hai,Neurologist,Spelling Variation of: Chehre ka ek taraf achanak tedha ho gaya hai
daura pada tha,Neurologist,Variation of: seizure aaya tha
Dimaag ka docter,Neurologist,Spelling Variation of: Dimaag ka doctor
Dimaag ka doctor,Neurologist,Specialist Term
Dimag ka doctor,Neurologist,Spelling Variation of: Dimaag ka doctor
Face ka ek side suddenly droop/tedha ho gaya hai,Neurologist,Variation of: Chehre ka ek taraf achanak tedha ho gaya hai
Haath kaanpte hain jab kuch nahi kar rahe hote,Neurologist,Original
Haath kanpte hain jab kuch nahi kar rahe hote,Neurologist,Spelling Variation of: Haath kaanpte hain jab kuch nahi kar rahe hote
haath mein jhunjhunahat hoti hai,Neurologist,Variation of: haath sunn ho jata hai
haath sunn ho jata hai,Neurologist,Original
"Haath ya pair sote-sote sunn pad jaate hain, sui chubhne jaisa lagta hai.",Neurologist,Variation of: Haath-pair me sunn-pan ya jhanjhanahat hoti hai.
Haath-pair me sunn-pan ya jhanjhanahat hoti hai.,Neurologist,Original
head bahut dukh raha hai,Neurologist,Original
head bohot dukh raha hai,Neurologist,Spelling Variation of: head bahut dukh raha hai
Kamar se lekar pair tak jhanjhanahat aur dard jaata hai,Neurologist,Original
Kamar se lekar pair tak jhunjhunahat aur darad jaata hai,Neurologist,Spelling Variation of: Kamar se lekar pair tak jhanjhanahat aur dard jaata hai
"Khada hote hi sar ghoomne lagta hai, aankhon ke saamne kuch nahi dikhta.",Neurologist,Variation of: Achanak se chakkar aane lagte hain aur aankhon ke aage andhera chha jata hai.
"Khada hote hi sir ghoomne lagta hai, aankhon ke saamne kuch nahi dikhta.",Neurologist,"Spelling Variation of: Khada hote hi sar ghoomne lagta hai, aankhon ke saamne kuch nahi dikhta."
"Khana khane ka mann nahi karta jab sar dard hota hai, chakkar bhi aate hain.",Neurologist,Variation of: Bhookh nahi lagti aur chakkar aate hain sar dard ke saath.
"Khana khane ka mann nahi karta jab sir darad hota hai, chakar bhi aate hain.",Neurologist,"Spelling Variation of: Khana khane ka mann nahi karta jab sar dard hota hai, chakkar bhi aate hain."
Lower back se leg tak tingling aur pain radiate karta hai,Neurologist,Variation of: Kamar se lekar pair tak jhanjhanahat aur dard jaata hai
migraine ho raha hai,Neurologist,Original
Naaso ka doctor,Neurologist,Spelling Variation of: Nason ka doctor
Nason ka docter,Neurologist,Spelling Variation of: Nason ka doctor
Nason ka doctor,Neurologist,Specialist Term
Nervous system ka daktar,Neurologist,Spelling Variation of: Nervous system ka doctor
Nervous system ka docter,Neurologist,Spelling Variation of: Nervous system ka doctor
Nervous system ka doctor,Neurologist,Specialist Term
Resting ke time bhi hands tremor karte hain,Neurologist,Variation of: Haath kaanpte hain jab kuch nahi kar rahe hote
Roshni bardaasht nahi hoti aur sar mein dard rehta hai.,Neurologist,Original
Roshni bardaasht nahi hoti aur sir mein darad rehta hai.,Neurologist,Spelling Variation of: Roshni bardaasht nahi hoti aur sar mein dard rehta hai.
sar bahut dukh raha hai,Neurologist,Variation of: sir dard ho raha hai
sar ghoom raha hai,Neurologist,Variation of: chakkar aa rahe hain
sar mai dard hai,Neurologist,Original
sar mein bhari dard hai,Neurologist,Variation of: head bahut dukh raha hai
sar mein dard ho raha hai,Neurologist,Variation of: sar mai dard hai
seizure aaya tha,Neurologist,Original
sir bohot dukh raha hai,Neurologist,Spelling Variation of: sar bahut dukh raha hai
sir darad ho raha hai,Neurologist,Spelling Variation of: sir dard ho raha hai
sir dard ho raha hai,Neurologist,Original
sir ghoom raha hai,Neurologist,Spelling Variation of: sar ghoom raha hai
Sir ke ek side me bohot tez migraine ka darad hota hai.,Neurologist,Spelling Variation of: Sir ke ek side me bohot tez migraine ka dard hota hai.
Sir ke ek side me bohot tez migraine ka dard hota hai.,Neurologist,Original
sir mai darad hai,Neurologist,Spelling Variation of: sar mai dard hai
sir mein bhari darad hai,Neurologist,Spelling Variation of: sar mein bhari dard hai
sir mein darad ho raha hai,Neurologist,Spelling Variation of: sar mein dard ho raha hai
